-487.1625+0i,0.0144928347514531+0.0223820217798337i,-0.0148194396363397+0.00472871291980684i
-486.75+0i,-0.0229467432313925+0.0155556505047601i,-0.014765873053095-0.0109273000501139i
-486.3375+0i,-0.0159892918336852-0.0216812033536002i,0.00775974789911561-0.0244515496134195i
-485.925+0i,0.0186164405235979-0.0159659435595336i,0.0324019283864635+0.0055361592882209i
-485.5125+0i,0.0155670381267421+0.0139980177366815i,-0.00402096611737435+0.037613349071896i
-485.1+0i,-0.00822634571166982+0.0147717704113361i,-0.0396878675965794-0.00265074805154201i
-484.6875+0i,-0.0134890483608885-0.00178331626906298i,0.000773289844550003-0.0388522882522361i
-484.275+0i,-0.00482617621454061-0.0116199599411108i,0.0357940020586911-0.00209679319215155i
-483.8625+0i,0.0091223045740408-0.0111039736760453i,0.00609211426156876+0.0314027396383147i
-483.45+0i,0.0165712664326709+0.00604726743596789i,-0.0265228659132267+0.0109261354386003i
-483.0375+0i,-0.0025358447243345+0.02079233871676i,-0.0159541968284171-0.0217897945302169i
-482.625+0i,-0.0234295281328418+0.00121142384834517i,0.0175722111534107-0.0203368467057252i
-482.2125+0i,-0.00496328638492893-0.0243192424808714i,0.0232598747317951+0.0139982163697616i
-481.8+0i,0.0235289410198066-0.00846656973587972i,-0.0110245576834393+0.0241547080265401i
-481.3875+0i,0.0114432940495666+0.0213509911858412i,-0.0228608474577404-0.00851257931580583i
-480.975+0i,-0.0182191798954535+0.0136062263135348i,0.00629016323971738-0.0196822636141123i
-480.5625+0i,-0.0147184980522667-0.0145793872413043i,0.015315700760796+0.00419328579285937i
-480.15+0i,0.0107757881803446-0.0146907454699529i,-0.00208823516926024+0.0106675025359773i
-479.7375+0i,0.0136708038934779+0.00700608023352197i,-0.00661441528703916+0.000122412611346807i
-479.325+0i,-0.00335821369471503+0.0120656868892416i,-0.00250584201524274-0.00378581821128982i
-478.9125+0i,-0.0104588475810809+0.000105493512521785i,0.0024377954989411-0.00511003603030228i
-478.5+0i,-0.00327298967573429-0.0094369251444227i,0.0079693671954897+0.0024539332852039i
-478.0875+0i,0.00938939651323326-0.00595810551361872i,-0.00345802808525581+0.0110939527126802i
-477.675+0i,0.00793330321718212+0.0103628277371311i,-0.0144379357470249-0.00498170153211341i
-477.2625+0i,-0.0120293544111823+0.0089938239610715i,0.00661385889097039-0.0178541947091787i
-476.85+0i,-0.00901869450203164-0.0137808362411788i,0.0210572548911512+0.00807577915551233i
-476.4375+0i,0.0149120578317672-0.00800763275548103i,-0.00920710020918042+0.023624288598763i
-476.025+0i,0.00609262385705981+0.0148294599031641i,-0.0250578940228963-0.00989426236189398i
-475.6125+0i,-0.0132217949364579+0.00353209858576127i,0.010001461958615-0.0249110559581403i
-475.2+0i,-0.000690204839757265-0.0101478276992985i,0.0229413122797021+0.00935986605834795i
-474.7875+0i,0.00602179520778373+0.00200626762634409i,-0.00783445804268066+0.0192340189154268i
-474.375+0i,-0.00414097626338557+0.00150228528276709i,-0.0142321001733967-0.0054372355395998i
-473.9625+0i,0.00268731560313271-0.00540371958247042i,0.00241818038809071-0.00864067569353268i
-473.55+0i,0.00567927988670991+0.00595942538251753i,0.00323010808851954-0.000735101809742302i
-473.1375+0i,-0.00802511702362634+0.00508757521918369i,0.00341673000198152-0.00138609466264284i
-472.725+0i,-0.00394346023382855-0.00896454373674097i,0.00490197999786905+0.00510393093472884i
-472.3125+0i,0.00917495772056746-0.00263672792658192i,-0.00555079512011345+0.00733079050032228i
-471.9+0i,0.00147232364931373+0.00920741167448474i,-0.00887715830801596-0.0048764222607704i
-471.4875+0i,-0.00954620540078147+0.000536654311123559i,0.00349545900737205-0.00974064662328236i
-471.075+0i,0.00034709605695723-0.0104114170502094i,0.00995664793706128+0.00191804421931839i
-470.6625+0i,0.0116614423535318+0.00154514943678525i,-0.000515555628778629+0.00935866965394797i
-470.25+0i,-0.00344236570081372+0.0128388133788431i,-0.00767836421169999+0.000631552546351606i
-469.8375+0i,-0.0133505507222083-0.00624316352818319i,-0.00172982463630391-0.00472471129529867i
-469.425+0i,0.00983419994450377-0.0127224508219503i,0.000543841126041582-0.00312019078079559i
-469.0125+0i,0.0108332553689096+0.0137814409673968i,0.0050591832976537-0.00452331796496752i
-468.6+0i,-0.0174799316497605+0.00803263792849923i,0.0099096839407066+0.0075450241892825i
-468.1875+0i,-0.00508111643702869-0.0204029982168548i,-0.0102696991947262+0.0149754762339419i
-467.775+0i,0.0223411896364218-0.00291376625838007i,-0.0191688126010064-0.0127109237876002i
-467.3625+0i,0.00230303515094704+0.0235115743335264i,0.0143119894018744-0.0221245824639401i
-466.95+0i,-0.0244679548832643+0.00354904333354053i,0.0236754516483602+0.0146651472861951i
-466.5375+0i,-0.00632998637047534-0.0258345793055911i,-0.0136253571099604+0.0237979243551984i
-466.125+0i,0.0279763334981052-0.00978995869354065i,-0.0225450595933182-0.0113228304065814i
-465.7125+0i,0.0128446468914681+0.0307590838650943i,0.00809018138817528-0.0200133048597411i
-465.3+0i,-0.0335199233377944+0.0145891278944357i,0.0163599200954565+0.00435087240023431i
-464.8875+0i,-0.0146427220549568-0.0352730280309179i,-0.000519231498901585+0.0118489881925459i
-464.475+0i,0.0350696030661869-0.0132887816902412i,-0.00688060099102505+0.0030582026409724i
-464.0625+0i,0.0113524789982097+0.0323630763417936i,-0.00612071382005529-0.00196376983887524i
-463.65+0i,-0.0272332932526986+0.00986746997023142i,-0.00237330553772226-0.0084937042423643i
-463.2375+0i,-0.00966496044250924-0.0203887967662199i,0.0100952232872452-0.00570096105309549i
-462.825+0i,0.0129581670211945-0.0110438723975261i,0.00777647219673557+0.0109534239697521i
-462.4125+0i,0.0136440078406648+0.00615740674950128i,-0.0112153504130167+0.00855848376813614i
-462+0i,-0.000953377772146489+0.0165653562925078i,-0.00814558403140305-0.0111189117885629i
-461.5875+0i,-0.0186874895259591+0.00217014336754616i,0.010918047113487-0.00668353392183588i
-461.175+0i,-0.00328282613844834-0.0190732395251397i,0.00430433844619391+0.010786605420902i
-460.7625+0i,0.0173114567451485-0.00291114107084953i,-0.0107536065083601+0.00113699958631654i
-460.35+0i,0.00182305175951599+0.0136737193348275i,0.0026214137633908-0.010716892623736i
-459.9375+0i,-0.00902492221808751+0.000775311147357724i,0.0105402599593624+0.00663063861637264i
-459.525+0i,-0.000309948946069734-0.00451801052023726i,-0.0103921171763393+0.0101845010136824i
-459.1125+0i,0.00118631012835522-0.000661652267805261i,-0.00979196708538743-0.0133230519472163i
-458.7+0i,0.00179014319289522-0.000411697158872466i,0.0148943473787639-0.00966159004270305i
-458.2875+0i,0.000361256471910104+0.00349981214998736i,0.0101103975621762+0.0147690672903082i
-457.875+0i,-0.00557573594191142-0.000683219502659665i,-0.0128794935496038+0.0112838331749611i
-457.4625+0i,0.00177382647275848-0.00786637872103515i,-0.0130103092386847-0.00941769776512088i
-457.05+0i,0.0102775286948994+0.00202581737194121i,0.00476023953412774-0.0147758907037955i
-456.6375+0i,-0.000911753989351062+0.0126915877258865i,0.0158361861603088-0.000626473077335404i
-456.225+0i,-0.0148668997027877+0.00161305176100632i,0.00625889187793037+0.0154200850712834i
-455.8125+0i,-0.0051829796589064-0.0163852330112402i,-0.0129474379485942+0.0116716518323369i
-455.4+0i,0.0166970996525025-0.00923956737202278i,-0.0164251944238411-0.00819101640846236i
-454.9875+0i,0.0132866584513888+0.0152723353621461i,0.00134757838353086-0.0201050497444985i
-454.575+0i,-0.0118131761794792+0.0170680658721549i,0.0223269320614777-0.00698185865337039i
-454.1625+0i,-0.0205928881200872-0.00644802022020488i,0.0158837251708619+0.0227529795361847i
-453.75+0i,-0.00018575032272522-0.0240061077711307i,-0.0211215987841709+0.0242746116412352i
-453.3375+0i,0.0273770472385589-0.00703132003771942i,-0.0310763429127956-0.0172957562029472i
-452.925+0i,0.012870496672303+0.0305211989100862i,0.0113332128868862-0.0354007642116764i
-452.5125+0i,-0.0329579945722065+0.0166707408348818i,0.0367112041576611+0.00356966833789387i
-452.1+0i,-0.0178925921126631-0.0340402507287892i,0.00531527362602098+0.0349208784971395i
-451.6875+0i,0.0332023002225208-0.0166361894210483i,-0.0303967247341747+0.0142958800797639i
-451.275+0i,0.0135712845363563+0.0302106226406484i,-0.0221047897877184-0.0238632223847156i
-450.8625+0i,-0.0252986402990629+0.00968819730292001i,0.0162356432062364-0.0274562867314229i
-450.45+0i,-0.00597939102972765-0.0191270775021986i,0.0293494603385003+0.00843903362599342i
-450.0375+0i,0.0125974996477474-0.00317632228975678i,-0.00127245385856684+0.0273624385945971i
-449.625+0i,0.00162136385341697+0.00660999865039951i,-0.0218263036561483+0.00464732379936001i
-449.2125+0i,-0.00186434556677336+0.00128123121184093i,-0.00887163089087316-0.0137910700596012i
-448.8+0i,-0.00184997724655762+0.00123888707699956i,0.00476577984096451-0.0110822435263139i
-448.3875+0i,-0.00260090791934596-0.0028741289291693i,0.0110865977671347-0.00369440630969795i
-447.975+0i,0.00385713750917232-0.00237345016783657i,0.010410576467632+0.00887372414234652i
-447.5625+0i,0.000895537992515356+0.00433809830641924i,-0.00470647447428051+0.0148559510154718i
-447.15+0i,-0.00396109391163214-0.00136807675010901i,-0.0171876702833217+0.000818336648649265i
-446.7375+0i,0.00389975649640082-0.00254461521648598i,-0.00681446883501443-0.0180417163060029i
-446.325+0i,0.000136797461901435+0.00622733760178663i,0.0181985558761173-0.0122830979954509i
-445.9125+0i,-0.00803712274618748-0.00297456456641238i,0.0163771068665758+0.0182725631603114i
-445.5+0i,0.00632067281115347-0.00926028746671546i,-0.0185479348128848+0.0186497840756759i
-445.0875+0i,0.0100831624219564+0.00937220965513982i,-0.0191776316051844-0.0189981493286319i
-444.675+0i,-0.0116810278033375+0.0108584637400042i,0.0194340615417221-0.0184986425998715i
-444.2625+0i,-0.0119443886463921-0.0129881495102224i,0.0173915282321969+0.019675571203992i
-443.85+0i,0.0132590016666494-0.0135418437760157i,-0.0196536472250264+0.0165926970989066i
-443.4375+0i,0.0156082193125156+0.012643559931227i,-0.0165691358026518-0.0194073398019677i
-443.025+0i,-0.0113940032922813+0.0178904198365142i,0.0190057575452393-0.0174284148527279i
-442.6125+0i,-0.0200583622299689-0.00978467674165555i,0.018975134419613+0.0184614641681073i
-442.2+0i,0.00806354362509619-0.0218673312747856i,-0.0176947548520076+0.0208557549402813i
-441.7875+0i,0.0232635253518201+0.00643460710261826i,-0.0227041488199539-0.0165691062900117i
-441.375+0i,-0.00504937015695782+0.0243792773678049i,0.0149733043560387-0.0242187984282001i
-440.9625+0i,-0.0254235438536439-0.00398713126670144i,0.0251542626926263+0.0129005180821204i
-440.55+0i,0.00322544691150642-0.0265258301670098i,-0.0104800129564683+0.0252639152723633i
-440.1375+0i,0.027610645416632+0.00262466234689019i,-0.0242586628239849-0.00794682405194642i
-439.725+0i,-0.00195412084778316+0.0283593131474552i,0.00556994344575255-0.0218335897874421i
-439.3125+0i,-0.028272964181963-0.000966865840572053i,0.0177694486772793+0.00358021048189835i
-438.9+0i,-0.000502188070537196-0.0268100520642868i,-0.00213400628357126+0.0120644844139393i
-438.4875+0i,0.0235512271373315-0.00245955054284212i,-0.00502426021339948-0.00132209054755564i
-438.075+0i,0.00473541027132041+0.0183452679110688i,0.00120178457869321+0.0027495003652588i
-437.6625+0i,-0.0114016500836796+0.00703136070725116i,-0.0104812691596345+0.00181586230045926i
-437.25+0i,-0.00900609440628006-0.0033077209585611i,-0.00317385537046769-0.0174082706620104i
-436.8375+0i,-0.00504078297195835-0.0103567896459643i,0.0229515867040418-0.00520386768432354i
-436.425+0i,0.0108663809633652-0.0125927687229279i,0.00771331872036166+0.0268030224458335i
-436.0125+0i,0.0183533331399394+0.0104151986671532i,-0.0289061848447241+0.0104021936699829i
-435.6+0i,-0.00897803098281541+0.0216042568460445i,-0.0129446627495718-0.0293648745750683i
-435.1875+0i,-0.0220699582141571-0.00662907473398146i,0.0283417404603356-0.0151092915517933i
-434.775+0i,0.00355895361614802-0.0199744532773859i,0.0168540070937935+0.0260002638498017i
-434.3625+0i,0.0159680870803598+8.59471801419002e-05i,-0.0225045285151156+0.018334464275715i
-433.95+0i,0.00336458641681627+0.0109473589796877i,-0.0198064178052933-0.0180519082634229i
-433.5375+0i,-0.00582707878685492+0.00632644391437162i,0.012899024911414-0.0214615397441145i
-433.125+0i,-0.00839399456055146-0.00133596605798849i,0.0232770549087442+0.00735695618473697i
-432.7125+0i,-0.00210809415983116-0.00932735513533424i,-0.00176189737359764+0.0249573703192201i
-432.3+0i,0.00912402471040305-0.00441912677654526i,-0.0260007738122722+0.00355242655527689i
-431.8875+0i,0.00577140830792307+0.00803035016650856i,-0.00825982028976812-0.0258618703996707i
-431.475+0i,-0.00648630963500198+0.00647180946845551i,0.0241359828657401-0.0120297930882056i
-431.0625+0i,-0.00682384365199162-0.00501752888298971i,0.014530329282023+0.020688901366083i
-430.65+0i,0.00410319748170294-0.00702690547051074i,-0.0156923123683344+0.0154789233024096i
-430.2375+0i,0.00713752881067215+0.00405537609889922i,-0.0147464349930113-0.00957664432089323i
-429.825+0i,-0.00494319525270885+0.00709546359714755i,0.00294655201559038-0.0124731508928947i
-429.4125+0i,-0.00679358498513437-0.00658378558960093i,0.0091256435626781-0.00349871432496936i
-429+0i,0.00860138075092835-0.00615619689634012i,0.00902986559726962+0.00543291645349477i
-428.5875+0i,0.0051918716113312+0.0105324558512046i,-0.00219389058079002+0.0129599015535589i
-428.175+0i,-0.0119381099779709+0.00400410431030573i,-0.0147522025617553-1.934133106361e-05i
-427.7625+0i,-0.00276652153124564-0.0124848680742955i,-0.0008819596549305-0.0141616416059046i
-427.35+0i,0.0119738408171837-0.00168552528185591i,0.0113599512186857-0.000772494163408848i
-426.9375+0i,0.000972554362036057+0.0103267904352071i,0.000275014587049293+0.00697139669594489i
-426.525+0i,-0.00755990848754062+0.000832043487818618i,-0.00196621273387294+0.000131101533824218i
-426.1125+0i,-0.00145171160138042-0.00377832607359304i,-0.000936761334299493+0.00257782701403687i
-425.7+0i,-0.000795536581337516-0.00297366569390665i,-0.00576627356948978-0.00296144453223327i
-425.2875+0i,0.00543511202729116-0.00577725115252897i,0.00610253242223529-0.007119732096062i
-424.875+0i,0.0105996353698142+0.00869098547349445i,0.00666120394829751+0.00995722185838516i
-424.4625+0i,-0.0123534894235496+0.0145569025009945i,-0.0139508049630487+0.00484326972701052i
-424.05+0i,-0.0169301088495165-0.0157913557775714i,-0.00236995682069655-0.0174641360782418i
-423.6375+0i,0.0182182701485656-0.0171709328022371i,0.0199386052874828+4.62250024812444e-07i
-423.225+0i,0.0150848890624019+0.0188690579352937i,-0.00160533071136303+0.0209688641158028i
-422.8125+0i,-0.0172250047922287+0.0109407563189839i,-0.0203946463401989-0.00196255824943359i
-422.4+0i,-0.00545026632486589-0.0132202309419422i,0.000812855213342987-0.0183752284819564i
-421.9875+0i,0.00735233981089863+0.000392604908544032i,0.0154021609710512-0.00185324154022326i
-421.575+0i,-0.00556758821276592+0.000640247372638526i,0.00578055769931772+0.0122096324845963i
-421.1625+0i,0.00558194211720972-0.00929291017863721i,-0.00958503910741392+0.0104698841434995i
-420.75+0i,0.0112066362510323+0.00998807447969474i,-0.0152576864296953-0.00814019466737448i
-420.3375+0i,-0.0116058379836427+0.0114064117775368i,0.00813561606254187-0.0194494505624358i
-419.925+0i,-0.0103478012501257-0.0100763301127749i,0.0224649331090981+0.00943048660560103i
-419.5125+0i,0.00574474171326935-0.00865546079506581i,-0.0115683816082735+0.0239406811574442i
-419.1+0i,0.0069257645783752-0.000442671057104801i,-0.0237587372689736-0.013942695041508i
-418.6875+0i,0.00719578664215441+0.00558646918438247i,0.015957496085278-0.0220146379529712i
-418.275+0i,-0.00484142703115044+0.0132075124370319i,0.018969547703269+0.0171240312406376i
-417.8625+0i,-0.0174549032913507-0.00468984406124754i,-0.0170886905607899+0.0150260562558275i
-417.45+0i,0.00498882869075125-0.0193997396892851i,-0.010728555408785-0.015633813458517i
-417.0375+0i,0.0190519806233302+0.00552859040868832i,0.012697485416908-0.00674755330395218i
-416.625+0i,-0.00610152915230299+0.0168989364127126i,0.00379747345562338+0.0084231981973825i
-416.2125+0i,-0.0137333336246627-0.00655631263362522i,-0.00320458900048314+0.00247232582346126i
-415.8+0i,0.00683001385102219-0.0104316469948363i,-0.00304358266397946+0.00232972837482178i
-415.3875+0i,0.00774074267395639+0.00694996388206717i,-0.00742455240488082-0.00531016358546067i
-414.975+0i,-0.0070008978742399+0.00612605201184123i,0.00858876090686173-0.0113827205142318i
-414.5625+0i,-0.00571708094233083-0.00706587146213061i,0.0137622337482637+0.0118794694600947i
-414.15+0i,0.00716516946402949-0.00635705860739913i,-0.0141637364986938+0.0145075331948919i
-413.7375+0i,0.00772964672880729+0.00722405566720168i,-0.0139614526163134-0.014730034592765i
-413.325+0i,-0.00708952728051239+0.00950911047871903i,0.0134079223891226-0.0127528616458128i
-412.9125+0i,-0.0114736329949385-0.00659150076056563i,0.0116009781447701+0.0106274086285586i
-412.5+0i,0.00561911878999034-0.0135395597158784i,-0.0072867937506003+0.0111011749797485i
-412.0875+0i,0.0157103888623441+0.00417378327079388i,-0.0115548944123738-0.00447744516415806i
-411.675+0i,-0.00237321646317426+0.017971993570707i,0.00315451102207737-0.0128868412336283i
-411.2625+0i,-0.0201877991268036-0.00040738549152465i,0.0146676490239294+0.00385057807624013i
-410.85+0i,-0.00152886583109546-0.0220457366167735i,-0.0065103189878528+0.0162362671489643i
-410.4375+0i,0.0230860254867239-0.00329341213335479i,-0.0168942349479539-0.0104888910395209i
-410.025+0i,0.00482095415781742+0.0228067497196418i,0.0147145687271896-0.0161240882199901i
-409.6125+0i,-0.0208153022952668+0.00610805569077184i,0.0137708675670605+0.0179741297469768i
-409.2+0i,-0.00716942972789364-0.0169764035956632i,-0.0192457075280198+0.0101270532985024i
-408.7875+0i,0.0115052540347595-0.0079842124145362i,-0.00588298292734253-0.0179873776846875i
-408.375+0i,0.00845333471637122+0.00496843112780022i,0.0142980366239855-0.00194448406203383i
-407.9625+0i,0.00181631861442131+0.00838808657750233i,-0.000834816083312664+0.00890078170326839i
-407.55+0i,-0.00754439267312278+0.00795419965948836i,-0.00294956081828329-0.00192420373034481i
-407.1375+0i,-0.0126642506660277-0.00570352392948909i,0.00129808684271058+0.00228773671304682i
-406.725+0i,0.00277846922556744-0.015421616064311i,-0.00577837536725213-0.00053912932931044i
-406.3125+0i,0.0160071767844673-0.00109475069403895i,0.00270463688639407-0.00700241358371588i
-405.9+0i,0.00552579740486066+0.0144633607818843i,0.00607344611230683+0.00422307268529794i
-405.4875+0i,-0.010997012086606+0.00992410868148259i,-0.0043529370713666+0.0036622376615562i
-405.075+0i,-0.0136268379782666-0.00588774704905446i,-0.000744094148563337-0.00283909161522598i
-404.6625+0i,-0.000556033059141718-0.0160545945708468i,-1.81338875768899e-06+0.00174998216905393i
-404.25+0i,0.0168369950066657-0.00798930836743537i,-0.00326131803817891-0.00339704357047701i
-403.8375+0i,0.0160009096695069+0.0158673145174388i,0.00639289463255086-0.00379512842605918i
-403.425+0i,-0.0132805037505195+0.0241017199620712i,0.00390390786107714+0.00818543245090906i
-403.0125+0i,-0.0317515858820262-0.00938028214124011i,-0.00838155602576143+0.00446507397142169i
-402.6+0i,0.00455285847599725-0.0384159890173281i,-0.00633292739989838-0.00709466511625528i
-402.1875+0i,0.0436244067139987-0.000804071384451091i,0.00484834995127239-0.00999480019333309i
-401.775+0i,0.00632630409963553+0.0470059265388694i,0.0153606327444533+0.00234070716039442i
-401.3625+0i,-0.0482982465658952+0.0117045998821998i,-0.0001763451481986+0.0217617382149488i
-400.95+0i,-0.0166884509572701-0.047346261767239i,-0.0281494558911844+0.00132142404066656i
-400.5375+0i,0.044110893620278-0.0210759030221197i,-0.00215124104089854-0.0334050587266475i
-400.125+0i,0.024693451089827+0.0386955639077041i,0.0366350698879105-0.00253424768726665i
-399.7125+0i,-0.0313776928404648+0.0273750433628392i,0.00274706703583745+0.037347885324562i
-399.3+0i,-0.0289540874158183-0.0226206007938095i,-0.0354753858829173+0.00298361165503534i
-398.8875+0i,0.0130453489366737-0.0292801653361102i,-0.00331298120412812-0.0312799927668437i
-398.475+0i,0.0282612100232221+0.00335962616235449i,0.0252320479805657-0.0037361671383721i
-398.0625+0i,0.00573836324367484+0.0259177918081505i,0.00428198539306662+0.0179323394917395i
-397.65+0i,-0.0224272861563649+0.0136496716792469i,-0.0101000060275057+0.00505934415059208i
-397.2375+0i,-0.0199272042549723-0.0181365554785239i,-0.00621309038028066-0.00258315659991498i
-396.825+0i,0.0135306282569243-0.0242754010271841i,-0.00368074833219256-0.00779734372517863i
-396.4125+0i,0.0265061484154693+0.00915701437564465i,0.00964388381322391-0.00780420064091744i
-396+0i,-0.00551781106859883+0.0264847012578959i,0.00917244089182859+0.0113237009604108i
-395.5875+0i,-0.0241104384534418-0.00295398253802934i,-0.0122598751656696+0.00766450634035514i
-395.175+0i,0.00155593974675738-0.019363943669608i,-0.00375895086675642-0.0119666789911141i
-394.7625+0i,0.0124146617470832+0.00113530160464i,0.0103081072610412+0.00155344834436591i
-394.35+0i,-0.00127735396083364+0.00373880422853168i,-0.0070406212677374+0.0076382044338009i
-393.9375+0i,0.00582791448902637-0.00146301819345883i,-0.00473051270724-0.0115816761371112i
-393.525+0i,0.00121673432714943+0.0151629021542095i,0.0144540668743968-0.0025071984771973i
-393.1125+0i,-0.0230608391409763+0.000222989017510634i,0.00168545390311944+0.0154412744383993i
-392.7+0i,0.00162844070640884-0.0285096864527855i,-0.0147413702951608+0.00250762334651274i
-392.2875+0i,0.0309386162052571+0.00426803944540356i,-0.00468063134559346-0.0127589762206706i
-391.875+0i,-0.00750459031523033+0.0303468631094474i,0.00991218721300512-0.00754079019917724i
-391.4625+0i,-0.0272747737664038-0.011068092109394i,0.0103451705726032+0.00655393606780519i
-391.05+0i,0.0146156283870411-0.0226430096000975i,-0.00301769195446824+0.0125369120788588i
-390.6375+0i,0.0175280896814652+0.0177197292351344i,-0.0138667276198115+0.00028977441317984i
-390.225+0i,-0.0198844739657228+0.0129456350975201i,-0.00285446427051717-0.0143485839000028i
-389.8125+0i,-0.00968595227380362-0.020623676421595i,0.0141212409664868-0.00414071342712375i
-389.4+0i,0.0195934261274593-0.008214146912419i,0.00377122651489478+0.0133234392392554i
-388.9875+0i,0.00862890362872326+0.0167263542060168i,-0.0120552919164069+0.00170786124949952i
-388.575+0i,-0.0122987056520906+0.0106736719607479i,0.0016698628162754-0.0104241289079139i
-388.1625+0i,-0.0137994664886613-0.00688650387327995i,0.00861202031387941+0.00563944899869295i
-387.75+0i,0.00121957504459201-0.0172758717514566i,-0.009335967637576+0.00689156432382492i
-387.3375+0i,0.0203329386838916-0.00400930600069019i,-0.00555714254078204-0.0119932606787475i
-386.925+0i,0.00830571089169231+0.0223016729439779i,0.013131832864928-0.00479994073745862i
-386.5125+0i,-0.0227190765460707+0.0114512617871371i,0.00459706525032939+0.0126368683410085i
-386.1+0i,-0.0134851559721818-0.0213802648896458i,-0.0107259455679019+0.00468408610743351i
-385.6875+0i,0.0183447281257898-0.0146139287632239i,-0.00463929487281228-0.00784862364032326i
-385.275+0i,0.0150903200109749+0.0139178946115312i,0.00457078385586577-0.00405141302806541i
-384.8625+0i,-0.0086218106103154+0.0150998030950435i,0.00270056952149752+0.00147832609350477i
-384.45+0i,-0.0146849789733699-0.0031474657451676i,0.000894130989866614+0.000674777280866977i
-384.0375+0i,-0.00173223100484375-0.01373201439517i,0.00162798733602039+0.00212305907851494i
-383.625+0i,0.0120349030275468-0.00529761912423029i,-0.00195684296386713+0.00361394001413584i
-383.2125+0i,0.0070396762965724+0.00943133647487804i,-0.00467987249252954-0.000373208238792673i
-382.8+0i,-0.00596698007693353+0.00678197794286081i,-0.00238950496265216-0.00440285880186436i
-382.3875+0i,-0.0047100212118352-0.00201120565355946i,0.00266816487940163-0.00585493282729722i
-381.975+0i,-0.00175411050038405-0.00129153792706145i,0.00939835733790749-0.000302079755765342i
-381.5625+0i,-0.00287037568442918-0.00450391019718228i,0.00401893463499105+0.0123889359326698i
-381.15+0i,0.00554834836073665-0.00717375013710037i,-0.0143437627308983+0.00786238919213715i
-380.7375+0i,0.0110803523236842+0.00460230344756526i,-0.0112337636914873-0.0150430899243781i
-380.325+0i,-0.00191640330338997+0.0140977454007536i,0.0145685310126517-0.0136789099764248i
-379.9125+0i,-0.0157354501184811+0.00179957014197217i,0.0149534539152698+0.0132549489281335i
-379.5+0i,-0.00562750540007733-0.0155124725578661i,-0.0115774105335446+0.0150235911338372i
-379.0875+0i,0.0130597229211833-0.00874633171037552i,-0.0140159304482646-0.0100129170139482i
-378.675+0i,0.0106522126017181+0.0082912959226165i,0.00891731825229838-0.0121434180373545i
-378.2625+0i,-0.0015583020293153+0.0112100336974503i,0.00963915310707083+0.00844623835354385i
-377.85+0i,-0.0105492564043474+0.00631227992399045i,-0.0085346973307042+0.00672365067294507i
-377.4375+0i,-0.0141444819771911-0.00889604849677052i,-0.00361307986277861-0.00893861451863827i
-377.025+0i,0.00645082460476351-0.0206786504276221i,0.00932993345207484-0.000551320960207987i
-376.6125+0i,0.0248828470868821+0.00337231203272499i,-0.00216989885762065+0.00942114582049447i
-376.2+0i,0.000148189060649592+0.0261999884264204i,-0.00907733245823119-0.00423648273433757i
-375.7875+0i,-0.0246535436335536+0.00379584671580354i,0.005389500136583-0.00836727082877575i
-375.375+0i,-0.00710358648689397-0.0207948097914104i,0.00752311194961712+0.00552221127990764i
-374.9625+0i,0.0155285452151188-0.00952236905810419i,-0.00473944081100532+0.00682002921651611i
-374.55+0i,0.0105689846457153+0.00988032132771903i,-0.00643239928535199-0.00333317071984901i
-374.1375+0i,-0.0047690387816871+0.00999018870951919i,0.00167305030294132-0.00634166552529495i
-373.725+0i,-0.00787630046654333-0.000834922724707464i,0.00634602011306838+6.21719950085034e-05i
-373.3125+0i,-0.0016431479124956-0.00467848736311117i,0.00136787395211352+0.00616477357056454i
-372.9+0i,0.00111543334747159-0.0027278265479153i,-0.00557570370340543+0.00267040591475421i
-372.4875+0i,0.00271701602368112-0.00201340058241292i,-0.00400693300629116-0.00450693928397703i
-372.075+0i,0.00406076743045805+0.00199909165010798i,0.00303656441457506-0.00553197611626104i
-371.6625+0i,-0.00093388699367069+0.00473823865557826i,0.00730577895953238+0.00131156872063473i
-371.25+0i,-0.00421562364691123+0.000193219063771637i,0.000555277572055638+0.00927366633934474i
-370.8375+0i,-0.00114420085532204-0.00305835495606982i,-0.0113029049441074+0.00254521279643442i
-370.425+0i,0.00201048476775209-0.00167807799097251i,-0.00471854447682076-0.013233456590499i
-370.0125+0i,0.00154313696867954+0.00170523138261102i,0.0148996828519983-0.00714313119720493i
-369.6+0i,-0.00242822445728216+0.000544167112608899i,0.00981700675953702+0.0161118070482647i
-369.1875+0i,0.00134448591481642-0.00403844422066801i,-0.0166237996684163+0.0126334018461327i
-368.775+0i,0.00607341923379495+0.00389516370185604i,-0.0154050908812683-0.0161309471408793i
-368.3625+0i,-0.00664255982867523+0.00797249187412891i,0.0143245227818436-0.0179281818531858i
-367.95+0i,-0.00929983803834161-0.00901377020413284i,0.0200464400820996+0.0109941092491845i
-367.5375+0i,0.0105188493999241-0.00986608631953803i,-0.00613502253531242+0.0216841891619847i
-367.125+0i,0.00971744756999385+0.0109110114245093i,-0.0228390638067875-9.7467824333027e-06i
-366.7125+0i,-0.0102429772818978+0.00903623306079966i,-0.00686810008930619-0.0235475743877513i
-366.3+0i,-0.00803116523852151-0.00880347322976238i,0.0238444275522237-0.013824854371482i
-365.8875+0i,0.00697760123672244-0.00687659056144506i,0.0201621566908755+0.0237314271002396i
